"M_REFERENCE","M_OSUSER","M_HOSTNAME","M_HOSTIP","M_DATE","M_FS","M_USER","M_GROUP","M_OPERATION","M_TEMPLATE_NAME","M_BIN_BUILDID","M_ZIP_BUILDID"
1924,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156821438","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1926,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156821764","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1923,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156820587","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1925,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156820332","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1919,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156789538","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1920,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156789538","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1922,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156789540","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1921,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156789539","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1917,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156516636","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1914,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156459373","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1915,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156459595","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1918,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156451249","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1913,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156405285","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1912,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156401855","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1911,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156401861","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1910,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156401857","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1916,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156401861","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1908,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156071978","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1906,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156054621","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1907,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156054351","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1909,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156053893","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1905,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156053406","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1904,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156053782","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1902,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156052682","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1903,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156051211","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1900,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156032081","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1899,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156031679","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1901,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599156031678","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1897,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155921723","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1898,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155921509","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1895,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155905249","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1894,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155905250","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1893,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155905249","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1896,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155905250","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1891,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155857350","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1890,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155856095","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1887,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155832917","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1886,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155831206","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1888,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155831206","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1889,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155831206","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1892,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155831206","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1883,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155669499","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1882,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155669028","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1885,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155669017","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1884,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155668999","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1881,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155653184","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1880,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155651154","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1878,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155649599","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1879,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155648430","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1876,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155645448","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1877,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155645448","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1874,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155645448","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1875,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155645448","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1873,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155437409","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1871,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155194261","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1870,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155193521","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1872,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155193521","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1869,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155193523","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1866,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155145527","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1868,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155145529","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1867,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155145527","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1864,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155005657","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1863,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155005668","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1862,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155005666","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1865,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599155005649","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1858,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154983485","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1860,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154983486","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1861,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154983485","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1859,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154983485","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1856,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154869648","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1852,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154867036","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1855,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154867198","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1857,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154866959","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1851,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154842006","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1853,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154841999","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1854,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154841998","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1850,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154842006","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1847,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154535324","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1845,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154461769","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1848,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154435198","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1846,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154435198","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1849,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154435199","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1843,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154277683","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1844,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154257888","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1841,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154257281","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1842,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154257282","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1840,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154257272","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1839,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154143826","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1838,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154076773","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1837,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154076764","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1836,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154076764","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1835,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599154076766","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1834,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153921107","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1831,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153827133","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1832,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153823050","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1830,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153822930","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1833,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153822929","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1829,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153387326","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1827,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153199032","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1828,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153180391","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1826,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153179774","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1825,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153179773","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1824,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153179773","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1822,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153137215","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1820,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153116135","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1821,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153116135","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1823,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153116135","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
1819,"autoengine","mx12693vm","10.25.40.190",03-SEP-20,"mx12693vm:14017","CONFIG","CONFIG","EXPORT","cmftool_1599153116135","5283183-200813-1754-4383034","5283183-200813-1754-4383034"
