"DYNAMIC_TABLE","M_DBFHISTO","FIELD_NAME"
"DYN_COL_EXC_ALLOC   ","His0_94             ","QUANTITY  "
"DYN_COL_EXC_ALLOC   ","His0_94             ","REQ_CCY   "
"DYN_COL_EXC_ALLOC   ","His0_94             ","REQ_STAT  "
"DYN_COL_EXC_ALLOC   ","His0_94             ","REQ_TYPE  "
"DYN_COL_EXC_ALLOC   ","His0_94             ","RUN_ID    "
"DYN_COL_EXC_ALLOC   ","His0_94             ","SETTLEDATE"
"DYN_COL_EXC_ALLOC   ","His0_94             ","TTL_SUBVAL"
"DYN_COL_EXC_ALLOC   ","His0_94             ","TYPE      "
"DYN_COL_EXC_ALLOC   ","His0_94             ","VAL_DATE  "
"DYN_COL_EXC_ALLOC   ","His0_94             ","VERSION   "
"DYN_COL_EXC_MR      ","His1_11             ","AMNT_AGRED"
"DYN_COL_EXC_MR      ","His1_11             ","BASE_ID   "
"DYN_COL_EXC_MR      ","His1_11             ","CCY       "
"DYN_COL_EXC_MR      ","His1_11             ","COL_DIR   "
"DYN_COL_EXC_MR      ","His1_11             ","CONTEXT   "
"DYN_COL_EXC_MR      ","His1_11             ","CTP       "
"DYN_COL_EXC_MR      ","His1_11             ","CTPAGRIA_C"
"DYN_COL_EXC_MR      ","His1_11             ","CTPAGRIA_M"
"DYN_COL_EXC_MR      ","His1_11             ","CTPAGRIA_O"
"DYN_COL_EXC_MR      ","His1_11             ","CTPAGRIA_R"
"DYN_COL_EXC_MR      ","His1_11             ","CTPMTMGR_C"
"DYN_COL_EXC_MR      ","His1_11             ","CTPMTMGR_M"
"DYN_COL_EXC_MR      ","His1_11             ","CTPMTMGR_O"
"DYN_COL_EXC_MR      ","His1_11             ","CTPMTMGR_R"
"DYN_COL_EXC_MR      ","His1_11             ","CTPTRIA_C "
"DYN_COL_EXC_MR      ","His1_11             ","CTPTRIA_M "
"DYN_COL_EXC_MR      ","His1_11             ","CTPTRIA_O "
"DYN_COL_EXC_MR      ","His1_11             ","CTPTRIA_R "
"DYN_COL_EXC_MR      ","His1_11             ","CTP_AMNT  "
"DYN_COL_EXC_MR      ","His1_11             ","DSPT_INSDT"
"DYN_COL_EXC_MR      ","His1_11             ","DSPT_STAT "
"DYN_COL_EXC_MR      ","His1_11             ","H_DAY_PNDG"
"DYN_COL_EXC_MR      ","His1_11             ","H_GRP_DT  "
"DYN_COL_EXC_MR      ","His1_11             ","IAHDINTR_C"
"DYN_COL_EXC_MR      ","His1_11             ","IAHDINTR_M"
"DYN_COL_EXC_MR      ","His1_11             ","IAHDINTR_O"
"DYN_COL_EXC_MR      ","His1_11             ","IAHDINTR_R"
"DYN_COL_EXC_MR      ","His1_11             ","IAHDSET_C "
"DYN_COL_EXC_MR      ","His1_11             ","IAHDSET_M "
"DYN_COL_EXC_MR      ","His1_11             ","IAHDSET_O "
"DYN_COL_EXC_MR      ","His1_11             ","IAHDSET_R "
"DYN_COL_EXC_MR      ","His1_11             ","IAPLINTR_C"
"DYN_COL_EXC_MR      ","His1_11             ","IAPLINTR_M"
"DYN_COL_EXC_MR      ","His1_11             ","IAPLINTR_O"
"DYN_COL_EXC_MR      ","His1_11             ","IAPLINTR_R"
"DYN_COL_EXC_MR      ","His1_11             ","IAPLSET_C "
"DYN_COL_EXC_MR      ","His1_11             ","IAPLSET_M "
"DYN_COL_EXC_MR      ","His1_11             ","IAPLSET_O "
"DYN_COL_EXC_MR      ","His1_11             ","IAPLSET_R "
"DYN_COL_EXC_MR      ","His1_11             ","IN_TR     "
"DYN_COL_EXC_MR      ","His1_11             ","LEGL_AGRMT"
"DYN_COL_EXC_MR      ","His1_11             ","LEG_MTM_C "
"DYN_COL_EXC_MR      ","His1_11             ","LEG_MTM_M "
"DYN_COL_EXC_MR      ","His1_11             ","LEG_MTM_O "
"DYN_COL_EXC_MR      ","His1_11             ","LEG_MTM_R "
"DYN_COL_EXC_MR      ","His1_11             ","LG_CTPIA_C"
"DYN_COL_EXC_MR      ","His1_11             ","LG_CTPIA_M"
"DYN_COL_EXC_MR      ","His1_11             ","LG_CTPIA_O"
"DYN_COL_EXC_MR      ","His1_11             ","LG_CTPIA_R"
"DYN_COL_EXC_MR      ","His1_11             ","LG_IN_TR_C"
"DYN_COL_EXC_MR      ","His1_11             ","LG_IN_TR_M"
"DYN_COL_EXC_MR      ","His1_11             ","LG_IN_TR_O"
"DYN_COL_EXC_MR      ","His1_11             ","LG_IN_TR_R"
"DYN_COL_EXC_MR      ","His1_11             ","LG_OURIA_C"
"DYN_COL_EXC_MR      ","His1_11             ","LG_OURIA_M"
"DYN_COL_EXC_MR      ","His1_11             ","LG_OURIA_O"
"DYN_COL_EXC_MR      ","His1_11             ","LG_OURIA_R"
"DYN_COL_EXC_MR      ","His1_11             ","LG_SETTL_C"
"DYN_COL_EXC_MR      ","His1_11             ","LG_SETTL_M"
"DYN_COL_EXC_MR      ","His1_11             ","LG_SETTL_O"
"DYN_COL_EXC_MR      ","His1_11             ","LG_SETTL_R"
"DYN_COL_EXC_MR      ","His1_11             ","MARG_POOL "
"DYN_COL_EXC_MR      ","His1_11             ","MOV_DIR   "
"DYN_COL_EXC_MR      ","His1_11             ","MTA_U     "
"DYN_COL_EXC_MR      ","His1_11             ","MTM_C     "
"DYN_COL_EXC_MR      ","His1_11             ","MTM_M     "
"DYN_COL_EXC_MR      ","His1_11             ","MTM_O     "
"DYN_COL_EXC_MR      ","His1_11             ","MTM_R     "
"DYN_COL_EXC_MR      ","His1_11             ","OURAGRIA_C"
"DYN_COL_EXC_MR      ","His1_11             ","OURAGRIA_M"
"DYN_COL_EXC_MR      ","His1_11             ","OURAGRIA_O"
"DYN_COL_EXC_MR      ","His1_11             ","OURAGRIA_R"
"DYN_COL_EXC_MR      ","His1_11             ","OURMTMGR_C"
"DYN_COL_EXC_MR      ","His1_11             ","OURMTMGR_M"
"DYN_COL_EXC_MR      ","His1_11             ","OURMTMGR_O"
"DYN_COL_EXC_MR      ","His1_11             ","OURMTMGR_R"
"DYN_COL_EXC_MR      ","His1_11             ","OURSELVES "
"DYN_COL_EXC_MR      ","His1_11             ","OURTRIA_C "
"DYN_COL_EXC_MR      ","His1_11             ","OURTRIA_M "
"DYN_COL_EXC_MR      ","His1_11             ","OURTRIA_O "
"DYN_COL_EXC_MR      ","His1_11             ","OURTRIA_R "
"DYN_COL_EXC_MR      ","His1_11             ","OUR_AMNT  "
"DYN_COL_EXC_MR      ","His1_11             ","PROC_DATE "
"DYN_COL_EXC_MR      ","His1_11             ","RD_MOD_U  "
"DYN_COL_EXC_MR      ","His1_11             ","RD_UNI_U  "
"DYN_COL_EXC_MR      ","His1_11             ","REC_AMNT  "
"DYN_COL_EXC_MR      ","His1_11             ","REQ_AMT_C "
"DYN_COL_EXC_MR      ","His1_11             ","REQ_AMT_M "
"DYN_COL_EXC_MR      ","His1_11             ","REQ_AMT_O "
"DYN_COL_EXC_MR      ","His1_11             ","REQ_AMT_R "
"DYN_COL_EXC_MR      ","His1_11             ","REQ_CCY   "
"DYN_COL_EXC_MR      ","His1_11             ","REQ_TYPE  "
"DYN_COL_EXC_MR      ","His1_11             ","RES_METHOD"
"DYN_COL_EXC_MR      ","His1_11             ","RMN_AMNT  "
"DYN_COL_EXC_MR      ","His1_11             ","RUN_ID    "
"DYN_COL_EXC_MR      ","His1_11             ","SOURCE    "
"DYN_COL_EXC_MR      ","His1_11             ","THR_SI_U  "
"DYN_COL_EXC_MR      ","His1_11             ","THR_U     "
"DYN_COL_EXC_MR      ","His1_11             ","TTL_AMNT  "
"DYN_COL_EXC_MR      ","His1_11             ","TYPE      "
"DYN_COL_EXC_MR      ","His1_11             ","VAL_DATE  "
"DYN_COL_EXC_MR      ","His1_11             ","VERSION   "
"DYN_COL_EXC_MR      ","His1_11             ","VMHDINTR_C"
"DYN_COL_EXC_MR      ","His1_11             ","VMHDINTR_M"
"DYN_COL_EXC_MR      ","His1_11             ","VMHDINTR_O"
"DYN_COL_EXC_MR      ","His1_11             ","VMHDINTR_R"
"DYN_COL_EXC_MR      ","His1_11             ","VMHDSET_C "
"DYN_COL_EXC_MR      ","His1_11             ","VMHDSET_M "
"DYN_COL_EXC_MR      ","His1_11             ","VMHDSET_O "
