"FILENAME","FILEPATHINMUREX","DESTINATIONFILEPATH","OWNEROFREPORT","STREAMOWNER","PROCESSINGSCRIPT","PROCESSINGSCRIPT_DESC","PROCESSINGUNIT","BATCHNAME","BATCHTYPE","BATCHNAME_DESC","GLOBALFILTER","SINGLE_EXTFEED_NAME","SINGLE_EXTFEED_DESC","SINGLE_EXTREQ_NAME","SINGLE_EXTREQ_DESC","EXTRACTIONTYPE","EXTRACTIONVIEW","TABLENAME","LABELMODE","SCANNERTEMPLATE","LABELOFDATA","LABELOFDATA_VALUE","COMMANDBEFORE","COMMANDAFTER","EXTRACTION_PARAMETERS"
"MX_ACCOUNTING_ENTRIES.REP","","","","","","","","ACC_ENTRIES_BEB","batchOfDatamartExtractions","ACC_ENTRIES_BEB","","ACC_ENTRIES_EXTRACTION","Account entries Extraction for the FAH system","ACC_ENTRIES_FAH","Account entries extraction for the FAH system","TABLE               ","","Table:ACC_ENTRIES.REP","One data set","","ACC_DAILY_0806      ","User Defined","","",""
"MX_ACCOUNTING_ENTRIES.REP","","","","","ACC_ENTRIES_PS","Populate the accounting entries and feed to datamart table","REP_BATCHES_EXT     ","ACC_ENTRIES_BE","batchOfDatamartExtractions","This batch extracts the account entries for the FAH system","","ACC_ENTRIES_EXTRACTION","Account entries Extraction for the FAH system","ACC_ENTRIES_FAH","Account entries extraction for the FAH system","TABLE               ","","Table:ACC_ENTRIES.REP","One data set","","ACC_DAILY           ","Reporting Date","","",""
"MX_ACCOUNTING_ENTRIES.REP","","","","","ACC_ENTRIES_PS_FAH","Re-generate the table MX_ACCOUNTING_ENTRIES_REP","REP_BATCHES_EXT     ","ACC_ENTRIES_BE","batchOfDatamartExtractions","This batch extracts the account entries for the FAH system","","ACC_ENTRIES_EXTRACTION","Account entries Extraction for the FAH system","ACC_ENTRIES_FAH","Account entries extraction for the FAH system","TABLE               ","","Table:ACC_ENTRIES.REP","One data set","","ACC_DAILY           ","Reporting Date","","",""
"MX_ACCOUNTING_ENTRIES.REP","","","","","ACC_ENTRIES_PS_TST","","REP_BATCHES_EXT     ","ACC_ENTRIES_BE","batchOfDatamartExtractions","This batch extracts the account entries for the FAH system","","ACC_ENTRIES_EXTRACTION","Account entries Extraction for the FAH system","ACC_ENTRIES_FAH","Account entries extraction for the FAH system","TABLE               ","","Table:ACC_ENTRIES.REP","One data set","","ACC_DAILY           ","Reporting Date","","",""
"","","","","","EOY_BALANCES_FEED","EOY Balances Feeder","REP_BATCHES_FEED    ","EOY_BFEED","batchOfFeeders","Accounting EOY Batch of Table Feeders","","EOY_BALANCES_FEEDER","Accounting EOY Balances Feeder","","","                    ","","Table:EOY_BALANCES.REP","One data set","","ACC_EOY             ","lastSnapshot","","",""
"EOY_BALANCES.CSV","$AppDir//datamart_extractions/EOY_PROCEDURE","","","","EOY_BALANCES_EXTRACT","EOY Balances Extraction","REP_BATCHES_EXT     ","EOY_BEXTRACTION","batchOfDatamartExtractions","Accounting EOY Batch of datamart Extraction","","EOY_BALANCES","Accounting EOY Extraction","ACC_EOY_EXTRACTION","Accounting EOY Extraction","FILE                ","","Table:EOY_BALANCES.REP","One data set","","ACC_EOY             ","lastSnapshot","","",""
"","","","","","","","","BIM_CRIF_BF","batchOfFeeders","","","BIM_CRIF_Extraction_F","","","","                    ","","Table:BIM_CRIF_FILE.REP","One data set per day","","RISK                ","lastSnapshot","","",""
"","","","","","BIM_VOL_PS","","REP_BATCHES_FEED    ","BIM_VOL_bf","batchOfFeeders","","BIM_VOL_YEST","BIM_CR_VOL_ATM_f","","","","                    ","","Table:BIM_CR_VOL_ATM.REP","One data set","","BIM_VOL             ","lastSnapshot","","",""
"","","","","","BIM_VOL_PS","","REP_BATCHES_FEED    ","BIM_VOL_bf","batchOfFeeders","","BIM_VOL_YEST","BIM_CR_VOL_f","","","","                    ","","Table:BIM_CR_VOL.REP","One data set","","BIM_VOL             ","lastSnapshot","","",""
"","","","","","","","","BIM_IM_BF","batchOfFeeders","IM Extraction","","BIM_IM_Extraction_F","","","","                    ","","Table:BIM_IM_RESULTS.REP","One data set","","                    ","lastSnapshot","","",""
"","","","","","BIM_VOL_PS","","REP_BATCHES_FEED    ","BIM_VOL_bf","batchOfFeeders","","BIM_VOL_YEST","BIM_IR_CF_VOL_f","","","","                    ","","Table:BIM_IR_CF_VOL.REP","One data set","","BIM_VOL             ","lastSnapshot","","",""
"","","","","","BIM_VOL_PS","","REP_BATCHES_FEED    ","BIM_VOL_bf","batchOfFeeders","","BIM_VOL_YEST","BIM_IR_INF_VOL_f","","","","                    ","","Table:BIM_IR_INF_VOL.REP","One data set","","BIM_VOL             ","lastSnapshot","","",""
"","","","","","BIM_VOL_PS","","REP_BATCHES_FEED    ","BIM_VOL_bf","batchOfFeeders","","BIM_VOL_YEST","BIM_IR_SW_VOL_f","","","","                    ","","Table:BIM_IR_SW_VOL.REP","One data set","","BIM_VOL             ","lastSnapshot","","",""
"","","","","","BIM_VOL_PS","","REP_BATCHES_FEED    ","BIM_VOL_MERG_bf","batchOfFeeders","","","BIM_MERGED_VOL_f","","","","                    ","","Table:BIM_VOL.REP","One data set","","BIM_MERGED_VOL      ","lastSnapshot","","",""
"","","","","","BIM_VOL_PS","","REP_BATCHES_FEED    ","BIM_VOL_bf","batchOfFeeders","","BIM_VOL_YEST","BIM_SEC_VOL_ATM_f","","","","                    ","","Table:BIM_SEC_VOL_ATM.REP","One data set","","BIM_VOL             ","lastSnapshot","","",""
"","","","","","BIM_VOL_PS","","REP_BATCHES_FEED    ","BIM_VOL_bf","batchOfFeeders","","BIM_VOL_YEST","BIM_SEC_VOL_f","","","","                    ","","Table:BIM_SEC_VOL.REP","One data set","","BIM_VOL             ","lastSnapshot","","",""
"bim_crif_extraction.csv","$AppDir/./bim/CRIF Files to Acadia Soft/","","","","BIM_CRIF_Export","CRIF File Export","REP_BATCHES_EXT     ","BIM_CRIF_BDE","batchOfDatamartExtractions","","","BIM_CRIF_Extraction","","BIM_CRIF_Extraction","","FILE                ","","Table:BIM_CRIF_FILE.REP","One data set","","                    ","lastSnapshot","","",""
"bim_im_extraction.csv","$AppDir/./bim/IM File to Acadia Soft/","","","","BIM_IM_Extraction","","REP_BATCHES_EXT     ","BIM_IM_BDE","batchOfDatamartExtractions","","","BIM_IM_Extraction","","BIM_IM_Extraction","IM DM Extraction","FILE                ","","Table:BIM_IM_RESULTS.REP","One data set","","                    ","lastSnapshot","","",""
"","","","","","BIM_IM_EXPOSURE_RC","Extraction of the IM exposure from MRA, to use for Collateral IM LC","REP_BATCHES_FEED    ","BIM_IM_EXPOSURE","batchOfFeeders","BIM exposure batch of feeder","BIM_MinusOneDay","BIM_IM_EXPOSURE","BIM Exposure To be fed to MLC","","","                    ","","Table:BIM_IM_EXPOSURE.REP","One data set","","BIM_IM_E            ","lastSnapshot","","",""
"","","","","","PS_BAB_PERF_LOAD","Loads new data for internal and external performance and assignments, old data purged","REP_BATCHES_FEED    ","BF_PERF_ASG_BAB","batchOfFeeders","Batch of feeder for PERF_ASSIGN_BAB_REP","","F_PERF_ASG_BAB","Feeds the table PERF_ASSIGN_BAB_REP","","","                    ","","Table:PERF_ASSIGN_BAB.REP","One data set","","                    ","lastSnapshot","","",""
"","","","","","","","","BF_PERF_BM_BAB","batchOfFeeders","Batch of feeder for PERF_FO_BAB_REP (Benchmarks only)","BM_FO_BAB","F_PERF_FO_BAB","Feeds the table PERF_FO_BAB_REP","","","                    ","","Table:PERF_FO_BAB.REP","One data set per day","","                    ","lastSnapshot","","",""
"","","","","","PS_BAB_PERF_LOAD","Loads new data for internal and external performance and assignments, old data purged","REP_BATCHES_FEED    ","BF_PERF_FO_BAB","batchOfFeeders","Batch of feeder for PERF_FO_BAB_REP (portfolios only)","PERF_FO_BAB_GF","F_PERF_FO_BAB","Feeds the table PERF_FO_BAB_REP","","","                    ","","Table:PERF_FO_BAB.REP","One data set per day","4EngineBatch500                 ","Performance         ","lastSnapshot","","",""
"","","","","","","","","BF_PERF_RF0_KSA","batchOfFeeders","Batch of feeders to feed tables: PERF_RF_FIXINGS and PERF_RF_LUT_KSA","MD_Viewer_Riskfree","F_RISKFREE_KSA","Feeder to fill PERF_RF_LUT_KSA and PERF_RF_FIXING rep","","","                    ","","Table:PERF_RF_FIXINGS.REP;Table:PERF_RF_LUT_KSA.REP","One data set","","                    ","lastSnapshot","","",""
"","","","","","PS_BAB_PERF_LOAD","Loads new data for internal and external performance and assignments, old data purged","REP_BATCHES_FEED    ","BF_PERF_RF_KSA","batchOfFeeders","Batch of feeders to feed tables: PERF_RF_KSA_REP","","F_RISKFREE_KSA_REP","Feeder to fill Risk Free rate used in Sharpe Ratio calculation (ksa)","","","                    ","","Table:PERF_RF_KSA.REP","One data set","","                    ","lastSnapshot","","",""
"","","","","","PS_FX_RATES_PUBLISH","Script to publish the FX Rates under application directory","REP_BATCHES_FEED    ","FX_PUBLISH_BF","batchOfFeeders","Batch of feeders to populate the table FX_RATES_PUBLISH_REP","","FX_PUBLISH_FEED","Feeder to populate the table FX_RATES_PUBLISH_REP","","","                    ","","Table:FX_RATES_PUBLISH.REP","One data set per run","","FX_RATES            ","lastSnapshot","","",""
"","","","","","","","","MX_COL_EX_IMCSA","batchOfFeeders","Batch of feeders for COL_EXC_MR_IMCSA_REP","COL_EX_AL","MX_COL_EXC_IMCSA_FEED","Data feeder for COL_EXC_MR_IMCSA_REP table","","","                    ","","Table:COL_EXC_MR_IMCSA.REP","One data set per day","","COL_EOD             ","lastSnapshot","","",""
"","","","","","MX_COL_STA_PS","","REP_BATCHES_FEED    ","MX_COL_STA_BF","batchOfFeeders","Batch of feeders for COL_ASSET_COL,COL_SECURITIES,COL_CURR,COL_ORCH_AUDIT & COL_PARTIES REP","MX_COL_STA_GF","MX_COL_RATING_FEED","Data feeder for COL_RATING_REP","","","                    ","","Table:COL_RATING.REP","One data set per day","","COL_EOD             ","lastSnapshot","","",""
"Upcoming_Corporate_Actions.xls","$AppDir//datamart_extractions/Collateral","","","","PS_COL_UP_ACTION","Script for extracting Summary of Upcoming Corporate actions","REP_BATCHES_EXT     ","BE_COL_UP_ACTN","batchOfDatamartExtractions","Batch for extracting Summary of Upcoming Corporate actions","","CM10-SecurityNextCoupon","Upcoming coupons from held or pledged Bonds","CM10-Request","CM10 SQL Request","FORMAT_EXCEL        ","CM10-SecurityNextCoupon","Table:COL_INVENTORY.REP;Table:COL_SECURITIES.REP","One data set","","COL_EOD             ","Reporting Date","cd datamart_extractions; mkdir Collateral;","",""
"","","","","","T24_MIG_RECON","T24 Migration Recon Reports","REP_BATCHES_FEED    ","T24_CTP_RECN_BF","batchOfFeeders","T24_CTP_RECN_BF","","T24_CTRP_RECON_FEED","T24_CTRP_RECON_FEED","","","                    ","","Table:T24_CTRP_RECON.REP","One data set","","T24MIG_CTP          ","lastSnapshot","","",""
"","","","","","T24_MIG_RECON","T24 Migration Recon Reports","REP_BATCHES_FEED    ","T24_MD_RECN_BF","batchOfFeeders","T24_MD_RECN_BF","T24_MD_RECON","T24_MD_RECON_FEED","T24_MD_RECON_FEED","","","                    ","","Table:T24_MD_RECON.REP","One data set","","T24MIG_MD           ","lastSnapshot","","",""
"","","","","","T24_MIG_RECON","T24 Migration Recon Reports","REP_BATCHES_FEED    ","T24_MIG_RECN_BF","batchOfFeeders","T24_MIG_RECN_BF","T24MIG","T24_MIG_RECON_FEED","T24_MIG_RECON_FEED","","","                    ","","Table:T24_TRN_RECON.REP","One data set","","T24MIG_TRN          ","lastSnapshot","","",""
"","","","","","T24_MIG_RECON","T24 Migration Recon Reports","REP_BATCHES_FEED    ","T24_SSI_RECN_BF","batchOfFeeders","T24_SSI_RECN_BF","","T24_SSI_RECON_FEED","T24_SSI_RECON_FEED","","","                    ","","Table:T24_SSI_RECON.REP","One data set","","T24MIG_SSI          ","lastSnapshot","","",""
"","","","","","","","","BAB_INVENT_BN","batchOfFeeders","Banknotes inventory position (today vs yesterday)","BAB_PORTFOLIO_BN","BAB_INVENT_BN","Inventory banknotes position (today vs yesterday)","","","                    ","","Table:POS_INVENT_BN.REP","One data set per day","","BANKINV             ","lastSnapshot","","",""
"","","","","","","","","BAB_NSTRRSK_TES","batchOfFeeders","Batch of feeders to feed the table BAB_NOSTRO_RSK_REP","NOS_TEST","BAB_NOSTRO_RSK_FD","","","","                    ","","Table:BAB_NOSTRO_RSK.REP","One data set per day","","MLC_BAB             ","lastSnapshot","","",""
"","","","","","","","","test_r","batchOfFeeders","Batch of feeders to feed the table BAB_NOSTRO_RSK_REP","test_r","BAB_NOSTRO_RSK_FD","","","","                    ","","Table:BAB_NOSTRO_RSK.REP","One data set","","                    ","lastSnapshot","","",""
"","","","","","TEST_NOSTRO_RECON","","REP_BATCHES_FEED    ","BAB_NSTRRSK_BFD","batchOfFeeders","Batch of feeders to feed the table BAB_NOSTRO_RSK_REP","NOSTRO","BAB_NOSTRO_RSK_FD","","","","                    ","","Table:BAB_NOSTRO_RSK.REP","One data set per day","","MLC_BAB             ","lastSnapshot","","",""
"","","","","","PS_NOSTRO_RECON","Script to generate the SAMA related reports (GTMAtch and Inception)","REP_BATCHES_FEED    ","BAB_NSTRRSK_BFD","batchOfFeeders","Batch of feeders to feed the table BAB_NOSTRO_RSK_REP","NOSTRO","BAB_NOSTRO_RSK_FD","","","","                    ","","Table:BAB_NOSTRO_RSK.REP","One data set per day","","MLC_BAB             ","lastSnapshot","","",""
"","","","","","PS_BAB_NOSTRO_RSK","Script to feed opening and closing nostro balances and nostro contribution details","REP_BATCHES_FEED    ","BAB_NSTRRSK_BFD","batchOfFeeders","Batch of feeders to feed the table BAB_NOSTRO_RSK_REP","NOSTRO","BAB_NOSTRO_RSK_FD","","","","                    ","","Table:BAB_NOSTRO_RSK.REP","One data set per day","","MLC_BAB             ","lastSnapshot","","",""
"","","","","","PS_BF_SAMA_RECON","","REP_BATCHES_FEED    ","BAB_NSTRRSK_BFD","batchOfFeeders","Batch of feeders to feed the table BAB_NOSTRO_RSK_REP","NOSTRO","BAB_NOSTRO_RSK_FD","","","","                    ","","Table:BAB_NOSTRO_RSK.REP","One data set per day","","MLC_BAB             ","lastSnapshot","","",""
"","","","","","PS_BE_SAMA_RECON","","REP_BATCHES_FEED    ","BAB_NSTRRSK_BFD","batchOfFeeders","Batch of feeders to feed the table BAB_NOSTRO_RSK_REP","NOSTRO","BAB_NOSTRO_RSK_FD","","","","                    ","","Table:BAB_NOSTRO_RSK.REP","One data set per day","","MLC_BAB             ","lastSnapshot","","",""
"","","","","","TEST_PS_NOS","TEST_PS_NOS","REP_BATCHES_FEED    ","1BAB_NSTRSK_BFD","batchOfFeeders","Batch of feeders to feed the table BAB_NOSTRO_RSK_REP","NOS_TEST","BAB_NOSTRO_RSK_FD","","","","                    ","","Table:BAB_NOSTRO_RSK.REP","One data set per day","","MLC_BAB             ","lastSnapshot","","",""
"","","","","","TEST_PS_NOS_BF","Only Batch of feeders for NOSTRO","REP_BATCHES_FEED    ","1BAB_NSTRSK_BFD","batchOfFeeders","Batch of feeders to feed the table BAB_NOSTRO_RSK_REP","NOS_TEST","BAB_NOSTRO_RSK_FD","","","","                    ","","Table:BAB_NOSTRO_RSK.REP","One data set per day","","MLC_BAB             ","lastSnapshot","","",""
"BAB_NOS_RSK.REP","","","","","ERM_NOSTRO_RC","RTLIM NOSTRO Risk Computation","REP_BATCHES_EXT     ","BDE_BAB_NOS_RSK","batchOfDatamartExtractions","","","DE_BAB_NOSTRO_RSK","","BAB_NOSTRO_RSK","BAB_NOSTRO_RSK","TABLE               ","BAB_NOSTRO_RSK_1","Table:BAB_NOS_RSK_MX.REP","One data set","","MLC_BAB_NOSTRO      ","Contextual Today","","",""
"BAB_NOS_RSK.REP","","","","","ERM_NOSTRO_ITD","RTLIM NOSTRO Risk and LimitsComputation Intra-Day","REP_BATCHES_EXT     ","BDE_BAB_NOS_RSK","batchOfDatamartExtractions","","","DE_BAB_NOSTRO_RSK","","BAB_NOSTRO_RSK","BAB_NOSTRO_RSK","TABLE               ","BAB_NOSTRO_RSK_1","Table:BAB_NOS_RSK_MX.REP","One data set","","MLC_BAB_NOSTRO      ","Contextual Today","","",""
"BAB_NOS_RSK.REP","","","","","Nostro  Exposure","Nostro limit configured details along with exposure & available details","REP_BATCHES_EXT     ","BDE_BAB_NOS_RSK","batchOfDatamartExtractions","","","DE_BAB_NOSTRO_RSK","","BAB_NOSTRO_RSK","BAB_NOSTRO_RSK","TABLE               ","BAB_NOSTRO_RSK_1","Table:BAB_NOS_RSK_MX.REP","One data set","","MLC_BAB_NOSTRO      ","Contextual Today","","",""
"BAB_NOS_RSK.REP","","","","","PS_LRPT_NOSTRO_RBKP","Nostro limit configured details along with exposure & available details","REP_BATCHES_EXT     ","BDE_BAB_NOS_RSK","batchOfDatamartExtractions","","","DE_BAB_NOSTRO_RSK","","BAB_NOSTRO_RSK","BAB_NOSTRO_RSK","TABLE               ","BAB_NOSTRO_RSK_1","Table:BAB_NOS_RSK_MX.REP","One data set","","MLC_BAB_NOSTRO      ","Contextual Today","","",""
"","","","","","","","","BE_SECINVENTORY","batchOfDatamartExtractions","","","E01_SecInventory_Reporting","MX_SF_Sec inventory_reporting","SEC_INVENTORY","","VIEWER              ","E01_SecInventory_Reporting","Table:SEC_INVENTORY.REP","One data set","","SEC_INVENTORY       ","lastSnapshot","","",""
"","","","","","ACC_ENTRIES_PS","Populate the accounting entries and feed to datamart table","REP_BATCHES_FEED    ","ACC_DLV_CASH_BF","batchOfFeeders","","FAH2","ACC_DLV_CASH_FEED","","","","                    ","","Table:ACC_DLV_CASH.REP","One data set per day","","ACC_DAILY           ","lastSnapshot","","",""
"","","","","","ACC_ENTRIES_PS_TST","","REP_BATCHES_FEED    ","ACC_DLV_CASH_BF","batchOfFeeders","","FAH2","ACC_DLV_CASH_FEED","","","","                    ","","Table:ACC_DLV_CASH.REP","One data set per day","","ACC_DAILY           ","lastSnapshot","","",""
"","","","","","ACC_ENTRIES_PS_0817","","REP_BATCHES_FEED    ","ACC_DLV_CASH_BF","batchOfFeeders","","FAH2","ACC_DLV_CASH_FEED","","","","                    ","","Table:ACC_DLV_CASH.REP","One data set per day","","ACC_DAILY           ","lastSnapshot","","",""
"","","","","","","","","ACC_DLVCASH_BFB","batchOfFeeders","ACC_DLVCASH_BFB","","ACC_DLV_CASH_FEED","","","","                    ","","Table:ACC_DLV_CASH.REP","One data set per day","","ACC_DAILY           ","lastSnapshot","","",""
"","","","","","ACC_ENTRIES_PS","Populate the accounting entries and feed to datamart table","REP_BATCHES_FEED    ","ACC_LIVEDEAL_BF","batchOfFeeders","","FAH1","ACC_LIVE_DEALS_FEED","","","","                    ","","Table:ACC_LIVE_DEALS.REP","One data set per day","","ACC_DAILY           ","lastSnapshot","","",""
"","","","","","ACC_ENTRIES_PS_0817","","REP_BATCHES_FEED    ","ACC_LIVEDEAL_BF","batchOfFeeders","","FAH1","ACC_LIVE_DEALS_FEED","","","","                    ","","Table:ACC_LIVE_DEALS.REP","One data set per day","","ACC_DAILY           ","lastSnapshot","","",""
"","","","","","ACC_ENTRIES_PS","Populate the accounting entries and feed to datamart table","REP_BATCHES_FEED    ","ACC_SECURITY_BF","batchOfFeeders","","FAH","ACC_SECURITIES_FEED","","","","                    ","","Table:ACC_SECURITIES.REP","One data set per day","","ACC_DAILY           ","lastSnapshot","","",""
"","","","","","ACC_ENTRIES_PS_TST","","REP_BATCHES_FEED    ","ACC_SECURITY_BF","batchOfFeeders","","FAH","ACC_SECURITIES_FEED","","","","                    ","","Table:ACC_SECURITIES.REP","One data set per day","","ACC_DAILY           ","lastSnapshot","","",""
"","","","","","ACC_ENTRIES_PS_0817","","REP_BATCHES_FEED    ","ACC_SECURITY_BF","batchOfFeeders","","FAH","ACC_SECURITIES_FEED","","","","                    ","","Table:ACC_SECURITIES.REP","One data set per day","","ACC_DAILY           ","lastSnapshot","","",""
